agent_name,price,address_locality,agent_phone,address,agent_address,street_address
Connells,575000,HARROW,+44 20 8166 7268,"Repton Road, Queensbury, Harrow HA3","182 Station Road, Harrow, HA1 2RH |",Repton Road
Connells,510000,Harrow,+44 20 8166 7268,"Cranleigh Gardens, Kenton, Harrow HA3","182 Station Road, Harrow, HA1 2RH |",Cranleigh Gardens
Connells,490000,Harrow,+44 20 8166 7268,"Tintern Way, Harrow HA2","182 Station Road, Harrow, HA1 2RH |",Tintern Way
Connells,480000,Northolt,+44 20 8166 7268,"Newdene Avenue, Northolt UB5","182 Station Road, Harrow, HA1 2RH |",Newdene Avenue
Connells,455000,Borehamwood,+44 20 8166 7268,"Ayot Path, Borehamwood WD6","182 Station Road, Harrow, HA1 2RH |",Ayot Path
Connells,250000,St. Albans,+44 1727 809085,"Carlisle Avenue, St.Albans AL3","38 Chequer Street, St Albans, AL1 3YH |",Carlisle Avenue
Connells,200000,St. Albans,+44 1727 809085,"Batchwood View, St.Albans AL3","38 Chequer Street, St Albans, AL1 3YH |",Batchwood View
Connells,250000,Watford,+44 1923 634092,"Ferryhills Close, South Oxhey, Watford WD19","6 The Parade, Watford, WD17 1AA |",Ferryhills Close
Connells,235000,Watford,+44 1923 634092,"Gammons Lane, Watford WD24","6 The Parade, Watford, WD17 1AA |",Gammons Lane
Connells,195000,Watford,+44 1923 634092,"St. Albans Road, Watford WD17","6 The Parade, Watford, WD17 1AA |",St Albans Road
Connells,180000,Watford,+44 1923 634092,"Leavesden Road, Watford WD24","6 The Parade, Watford, WD17 1AA |",Leavesden Road
Connells,165000,Watford,+44 1923 634092,"Water Lane, Watford WD17","6 The Parade, Watford, WD17 1AA |",Water Lane
Connells,425000,Dunstable,+44 1582 879106,"Carlisle Close, Dunstable LU6","19 High St North, Dunstable, LU6 1HX |",Carlisle Close
David Doyle Estate Agents,750000,Hemel Hempstead,+44 1442 493812,"Pancake Lane, Hemel Hempstead HP2","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Pancake Lane
David Doyle Estate Agents,750000,Hemel Hempstead,+44 1442 493812,"Woodfield Gardens, Hemel Hempstead HP3","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Woodfield Gardens
David Doyle Estate Agents,695000,Hemel Hempstead,+44 1442 493812,"London Road, Hemel Hempstead HP3","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",London Road
David Doyle Estate Agents,675000,Thame,+44 1442 493812,"Chinnor Road, Towersey, Thame OX9","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Chinnor Road
David Doyle Estate Agents,650000,Hemel Hempstead,+44 1442 493812,"Roughdown Avenue, Hemel Hempstead HP3","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Roughdown Avenue
David Doyle Estate Agents,650000,Hemel Hempstead,+44 1442 493812,"Cardy Road, Hemel Hempstead HP1","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Cardy Road
David Doyle Estate Agents,650000,Hemel Hempstead,+44 1442 493812,"Linden Glade, Hemel Hempstead HP1","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Linden Glade
Connells,295000,Luton,+44 1582 879104,"Cades Lane, Luton LU1","83 George Street, Luton, LU1 2AT |",Cades Lane
Connells,290000,Luton,+44 1582 879104,"Cullen Close, Luton LU3","83 George Street, Luton, LU1 2AT |",Cullen Close
Connells,285000,Luton,+44 1582 879104,"Strathmore Avenue, Luton LU1","83 George Street, Luton, LU1 2AT |",Strathmore Avenue
Connells,285000,Luton,+44 1582 879104,"Alton Road, Luton LU1","83 George Street, Luton, LU1 2AT |",Alton Road
Connells,285000,Luton,+44 1582 879104,"Langley Terrace Industrial Park, Latimer Road, Luton LU1","83 George Street, Luton, LU1 2AT |",Latimer Road
Connells,272000,Luton,+44 1582 879104,"Hazelbury Crescent, Luton LU1","83 George Street, Luton, LU1 2AT |",Hazelbury Crescent
Connells,450000,HARROW,+44 20 8166 7268,"Byron Road, Wealdstone, Harrow HA3","182 Station Road, Harrow, HA1 2RH |",Byron Road
Connells,450000,Harrow,+44 20 8166 7268,"Whitefriars Avenue, Harrow HA3","182 Station Road, Harrow, HA1 2RH |",Whitefriars Avenue
Connells,450000,WEMBLEY,+44 20 8166 7268,"Longley Avenue, Wembley HA0","182 Station Road, Harrow, HA1 2RH |",Longley Avenue
Connells,440000,Harrow Weald,+44 20 8166 7268,"Colmer Place, Harrow HA3","182 Station Road, Harrow, HA1 2RH |",Colmer Place
Connells,400000,DUNSTABLE,+44 1582 879106,"Millers Way, Houghton Regis, Dunstable LU5","19 High St North, Dunstable, LU6 1HX |",Millers Way
Connells,399950,Dunstable,+44 1582 879106,"The Bauk, Houghton Regis, Dunstable LU5","19 High St North, Dunstable, LU6 1HX |",The Bauk
Connells,395000,Dunstable,+44 1582 879106,"Cemetery Road, Houghton Regis, Dunstable LU5","19 High St North, Dunstable, LU6 1HX |",Cemetery Road
Connells,395000,Dunstable,+44 1582 879106,"Westgate Court, West Street, Dunstable LU6","19 High St North, Dunstable, LU6 1HX |",West Street
Connells,375000,Dunstable,+44 1582 879106,"Arnald Way, Houghton Regis, Dunstable LU5","19 High St North, Dunstable, LU6 1HX |",Arnald Way
Connells,375000,Dunstable,+44 1582 879106,"Crabtree Way, Dunstable LU6","19 High St North, Dunstable, LU6 1HX |",Crabtree Way
Connells,359995,Dunstable,+44 1582 879106,"London Road, Dunstable LU6","19 High St North, Dunstable, LU6 1HX |",Aragon Place
Connells,354995,Dunstable,+44 1582 879106,"London Road, Dunstable LU6","19 High St North, Dunstable, LU6 1HX |",Aragon Place
David Doyle Estate Agents,650000,Hemel Hempstead,+44 1442 493812,"Manorville Road, Hemel Hempstead HP3","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Manorville Road
David Doyle Estate Agents,650000,Hemel Hempstead,+44 1442 493812,"Spacious 3 Bed Detached Bungalow, Private Location HP1","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Pouchen End Lane
David Doyle Estate Agents,630000,Hemel Hempstead,+44 1442 493812,"Alston Road, Hemel Hempstead HP1","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Alston Road
David Doyle Estate Agents,625000,Hemel Hempstead,+44 1442 493812,"Kingsland Road, Hemel Hempstead HP1","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Kingsland Road
David Doyle Estate Agents,600000,Hemel Hempstead,+44 1442 493812,"Butterfly Crescent, Nash Mills, Hemel Hempstead HP3","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Butterfly Crescent
David Doyle Estate Agents,599950,Hemel Hempstead,+44 1442 493812,"Hadland Close, Bovingdon, Hemel Hempstead HP3","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Hadland Close
David Doyle Estate Agents,599950,Hemel Hempstead,+44 1442 493812,"Stratford Way, Hemel Hempstead HP3","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Stratford Way
David Doyle Estate Agents,595000,Hemel Hempstead,+44 1442 493812,"The Horseshoe, Hemel Hempstead HP3","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",The Horseshoe
Connells,270000,Luton,+44 1582 879104,"Colin Road, Luton LU2","83 George Street, Luton, LU1 2AT |",Colin Road
Connells,270000,LUTON,+44 1582 879104,"Long Croft Road, Luton LU1","83 George Street, Luton, LU1 2AT |",Longcroft Road
Connells,260000,Luton,+44 1582 879104,"Connaught Road, Luton LU4","83 George Street, Luton, LU1 2AT |",Connaught Road
Connells,260000,LUTON,+44 1582 879104,"Dunsmore Road, Luton LU1","83 George Street, Luton, LU1 2AT |",Dunsmore Road
Connells,250000,Luton,+44 1582 879104,"Denbigh Road, Luton LU3","83 George Street, Luton, LU1 2AT |",Denbigh Road
Connells,250000,Luton,+44 1582 879104,"Connaught Road, Luton LU4","83 George Street, Luton, LU1 2AT |",Connaught Road
Connells,240000,Luton,+44 1582 879104,"St. Peters Road, Luton LU1","83 George Street, Luton, LU1 2AT |",St Peters Road
Connells,240000,Luton,+44 1582 879104,"Highbury Road, Luton LU3","83 George Street, Luton, LU1 2AT |",Highbury Road
Connells,240000,Luton,+44 1582 879104,"Dallow Road, Luton LU1","83 George Street, Luton, LU1 2AT |",Dallow Road
Connells,425000,Harrow Weald,+44 20 8166 7268,"Hutton Lane, Harrow HA3","182 Station Road, Harrow, HA1 2RH |",Hutton Lane
Connells,425000,Harrow,+44 20 8166 7268,"Cecil Road, Harrow HA3","182 Station Road, Harrow, HA1 2RH |",Cecil Road
Connells,400000,Borehamwood,+44 20 8166 7268,"Rodgers Close, Elstree, Borehamwood WD6","182 Station Road, Harrow, HA1 2RH |",Rodgers Close
Connells,400000,West Harrow,+44 20 8166 7268,"Bouverie Road, Harrow HA1","182 Station Road, Harrow, HA1 2RH |",Bouverie Road
Connells,400000,HARROW,+44 20 8166 7268,"Buckingham Road, Harrow HA1","182 Station Road, Harrow, HA1 2RH |",Buckingham Road
Connells,400000,Harrow,+44 20 8166 7268,"Stuart Road, Wealdstone, Harrow HA3","182 Station Road, Harrow, HA1 2RH |",Stuart Road
Connells,375000,Harrow,+44 20 8166 7268,"Marlborough Hill, Harrow HA1","182 Station Road, Harrow, HA1 2RH |",Marlborough Hill
Connells,375000,Harrow,+44 20 8166 7268,"Butler Road, Harrow HA1","182 Station Road, Harrow, HA1 2RH |",Butler Road
Checkmate Estates,500000,Wembley,+44 20 8128 0603,"Harrow Road, Wembley HA0","793 Harrow Road, Wembley, HA0 2LP |",Harrow Road
Connells,350000,Dunstable,+44 1582 879106,"Hadrian Avenue, Dunstable LU5","19 High St North, Dunstable, LU6 1HX |",Hadrian Avenue
Connells,350000,Dunstable,+44 1582 879106,"Walgrave Road, Dunstable LU5","19 High St North, Dunstable, LU6 1HX |",Walgrave Road
Connells,350000,Luton,+44 1582 879106,"Manor Road, Caddington, Luton LU1","19 High St North, Dunstable, LU6 1HX |",Manor Road
Connells,329995,Dunstable,+44 1582 879106,"London Road, Dunstable LU6","19 High St North, Dunstable, LU6 1HX |",Aragon Place
Connells,325000,Dunstable,+44 1582 879106,"Kingsway, Dunstable LU5","19 High St North, Dunstable, LU6 1HX |",Kingsway
David Doyle Estate Agents,590000,Hemel Hempstead,+44 1442 493812,"Betjeman Way, Hemel Hempstead HP1","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Betjeman Way
David Doyle Estate Agents,585000,Hemel Hempstead,+44 1442 493812,"Halsey Drive, Hemel Hempstead HP1","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Halsey Drive
David Doyle Estate Agents,580000,Hemel Hempstead,+44 1442 493812,"Bedmond Road, Hemel Hempstead HP3","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Bedmond Road
Connells,240000,Luton,+44 1582 879104,"Easingwold Gardens, Luton LU1","83 George Street, Luton, LU1 2AT |",Easingwold Gardens
Connells,240000,Luton,+44 1582 879104,"Trent Road, Luton LU3","83 George Street, Luton, LU1 2AT |",Trent Road
Connells,230000,Luton,+44 1582 879104,"Hampton Road, Luton LU4","83 George Street, Luton, LU1 2AT |",Hampton Road
Connells,230000,LUTON,+44 1582 879104,"Erin Close, Luton LU4","83 George Street, Luton, LU1 2AT |",Erin Close
Connells,230000,LUTON,+44 1582 879104,"Milton Road, Luton LU1","83 George Street, Luton, LU1 2AT |",Milton Road
Connells,230000,Luton,+44 1582 879104,"Langley Terrace Industrial Park, Latimer Road, Luton LU1","83 George Street, Luton, LU1 2AT |",Latimer Road
Connells,375000,Harrow,+44 20 8166 7268,"Colmer Place, Harrow HA3","182 Station Road, Harrow, HA1 2RH |",Colmer Place
Connells,370000,Harrow,+44 20 8166 7268,"Hamilton Road, Harrow-On-The-Hill, Harrow HA1","182 Station Road, Harrow, HA1 2RH |",Hamilton Road
Connells,350000,HARROW,+44 20 8166 7268,"Peterborough Road, Harrow-On-The-Hill, Harrow HA1","182 Station Road, Harrow, HA1 2RH |",Peterborough Road
Connells,350000,Harrow,+44 20 8166 7268,"Colmer Place, Harrow HA3","182 Station Road, Harrow, HA1 2RH |",Colmer Place
Connells,350000,HARROW,+44 20 8166 7268,"Greenhill Way, Harrow-On-The-Hill, Harrow HA1","182 Station Road, Harrow, HA1 2RH |",Greenhill Way
Connells,350000,Harrow,+44 20 8166 7268,"Sheepcote Road, Harrow-On-The-Hill, Harrow HA1","182 Station Road, Harrow, HA1 2RH |",Sheepcote Road
Connells,335000,Harrow,+44 20 8166 7268,"Harrow View, Harrow HA2","182 Station Road, Harrow, HA1 2RH |",Harrow View
Connells,335000,HARROW,+44 20 8166 7268,"High Street, Wealdstone, Harrow HA3","182 Station Road, Harrow, HA1 2RH |",High Street
Checkmate Estates,479950,Greenford,+44 20 8128 0603,"Whitton Avenue West, Greenford UB6","793 Harrow Road, Wembley, HA0 2LP |",Whitton Avenue West
Connells,325000,Dunstable,+44 1582 879106,"Bowland Crescent, Dunstable LU6","19 High St North, Dunstable, LU6 1HX |",Bowland Crescent
Connells,325000,Dunstable,+44 1582 879106,"Wilbury Drive, Dunstable LU5","19 High St North, Dunstable, LU6 1HX |",Wilbury Drive
Connells,325000,Dunstable,+44 1582 879106,"Moore Crescent, Houghton Regis, Dunstable LU5","19 High St North, Dunstable, LU6 1HX |",Moore Crescent
Connells,319995,Dunstable,+44 1582 879106,"London Road, Dunstable LU6","19 High St North, Dunstable, LU6 1HX |",Aragon Place
Connells,300000,DUNSTABLE,+44 1582 879106,"Cemetery Road, Houghton Regis, Dunstable LU5","19 High St North, Dunstable, LU6 1HX |",Cemetery Road
Connells,300000,Dunstable,+44 1582 879106,"Sundown Avenue, Dunstable LU5","19 High St North, Dunstable, LU6 1HX |",Sundown Avenue
Connells,300000,Dunstable,+44 1582 879106,"College Drive, Dunstable LU5","19 High St North, Dunstable, LU6 1HX |",College Drive
David Doyle Estate Agents,575000,Hemel Hempstead,+44 1442 493812,"Pinecroft, Hemel Hempstead HP3","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Pinecroft
David Doyle Estate Agents,575000,Hemel Hempstead,+44 1442 493812,"Church Lane, Bovingdon, Hemel Hempstead HP3","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Church Lane
David Doyle Estate Agents,570000,Hemel Hempstead,+44 1442 493812,"The Rhymes, Hemel Hempstead HP1","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",The Rhymes
David Doyle Estate Agents,550000,Hemel Hempstead,+44 1442 493812,"Crabtree Lane, Hemel Hempstead HP3","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Crabtree Lane
David Doyle Estate Agents,550000,Hemel Hempstead,+44 1442 493812,"Crossfell Road, Hemel Hempstead HP3","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Crossfell Road
David Doyle Estate Agents,550000,Hemel Hempstead,+44 1442 493812,"Belswains Lane, Hemel Hempstead HP3","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Belswains Lane
David Doyle Estate Agents,550000,Hemel Hempstead,+44 1442 493812,"Leverstock Green Road, Hemel Hempstead Industrial Estate, Hemel Hempstead HP2","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Leverstock Green Road
Connells,225000,Luton,+44 1582 879104,"Farley Hill, Luton LU1","83 George Street, Luton, LU1 2AT |",Farley Hill
Connells,225000,Luton,+44 1582 879104,"Duke Street, Luton LU2","83 George Street, Luton, LU1 2AT |",Duke Street
Connells,220000,Luton,+44 1582 879104,"Langley Terrace Industrial Park, Latimer Road, Luton LU1","83 George Street, Luton, LU1 2AT |",Latimer Road
Connells,210000,Luton,+44 1582 879104,"Grove Road, Luton LU1","83 George Street, Luton, LU1 2AT |",Grove Road
Connells,210000,LUTON,+44 1582 879104,"Holly Street, Luton LU1","83 George Street, Luton, LU1 2AT |",Holly Street
Connells,210000,Luton,+44 1582 879104,"Butlin Road, Luton LU1","83 George Street, Luton, LU1 2AT |",Butlin Road
Connells,325000,Harrow,+44 20 8166 7268,"Stanley Road, South Harrow, Harrow HA2","182 Station Road, Harrow, HA1 2RH |",Stanley Road
Connells,320000,NORTHOLT,+44 20 8166 7268,"Jetstar Way, Northolt UB5","182 Station Road, Harrow, HA1 2RH |",Jetstar Way
Connells,310000,WEMBLEY,+44 20 8166 7268,"Brewery Close, Sudbury, Wembley HA0","182 Station Road, Harrow, HA1 2RH |",Brewery Close
Connells,300000,Harrow,+44 20 8166 7268,"Broadlawns Court, Harrow HA3","182 Station Road, Harrow, HA1 2RH |",Broadlawns Court
Connells,280000,Dunstable,+44 1582 879106,"Vauxhall Way, Dunstable LU6","19 High St North, Dunstable, LU6 1HX |",Vauxhall Way
Connells,280000,Dunstable,+44 1582 879106,"Windsor Drive, Houghton Regis, Dunstable LU5","19 High St North, Dunstable, LU6 1HX |",Windsor Drive
Connells,270000,Dunstable,+44 1582 879106,"Beecroft Way, Dunstable LU6","19 High St North, Dunstable, LU6 1HX |",Beecroft Way
Connells,260000,Dunstable,+44 1582 879106,"Fensome Drive, Houghton Regis, Dunstable LU5","19 High St North, Dunstable, LU6 1HX |",Fensome Drive
Connells,260000,Dunstable,+44 1582 879106,"Trident Drive, Houghton Regis, Dunstable LU5","19 High St North, Dunstable, LU6 1HX |",Trident Drive
Connells,260000,Dunstable,+44 1582 879106,"Hillborough Crescent, Houghton Regis, Dunstable LU5","19 High St North, Dunstable, LU6 1HX |",Hillborough Crescent
Connells,250000,Dunstable,+44 1582 879106,"Luton Road, Dunstable LU5","19 High St North, Dunstable, LU6 1HX |",Luton Road
David Doyle Estate Agents,550000,Hemel Hempstead,+44 1442 493812,"The Shrubbery, Hemel Hempstead HP1","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",The Shrubbery
David Doyle Estate Agents,550000,Hemel Hempstead,+44 1442 493812,"Wellswood Close, Hemel Hempstead Industrial Estate, Hemel Hempstead HP2","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Wellswood Close
David Doyle Estate Agents,545000,Hemel Hempstead,+44 1442 493812,"Adeyfield Road, Hemel Hempstead HP2","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Adeyfield Road
David Doyle Estate Agents,525000,Hemel Hempstead,+44 1442 493812,"Halwick Close, Hemel Hempstead HP1","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Halwick Close
David Doyle Estate Agents,525000,Hemel Hempstead,+44 1442 493812,"Vicarage Lane, Bovingdon, Hemel Hempstead HP3","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |","Lychgate Cottages, Vicarage Lane"
David Doyle Estate Agents,525000,Hemel Hempstead,+44 1442 493812,"Glendale, Hemel Hempstead HP1","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Glendale
David Doyle Estate Agents,525000,Hemel Hempstead,+44 1442 493812,"Beechfield Road, Hemel Hempstead HP1","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Beechfield Road
Anthony James Manser,2000000,Staines-upon-Thames,+44 20 3641 4053,"Hithermoor Road, Staines-Upon-Thames, Surrey TW19","22 St. Johns Road, Isleworth, TW7 6NW |",Hithermoor Road Staines-upon-Thames
Andrew Pearce Estate Agents & Chartered Surveyors,0,Pinner,+44 20 8166 1799,"Meadow Road, Pinner HA5","10 High Street, Pinner, HA5 5PW |",Meadow Road
Connells,600000,Banbury,+44 1295 675033,"Richmond Street, Kings Sutton, Banbury OX17","33 Bridge Street, Banbury, OX16 5PN |",Richmond Street
Connells,210000,Luton,+44 1582 879104,"The Ridings, Luton LU3","83 George Street, Luton, LU1 2AT |",The Ridings
Connells,200000,LUTON,+44 1582 879104,"Dallow Road, Luton LU1","83 George Street, Luton, LU1 2AT |",Dallow Road
Connells,200000,Luton,+44 1582 879104,"Earls Meade, Luton LU2","83 George Street, Luton, LU1 2AT |",Earls Meade
Connells,190000,Luton,+44 1582 879104,"Primrose Close, Luton LU3","83 George Street, Luton, LU1 2AT |",Primrose Close
Connells,180000,Luton,+44 1582 879104,"Midland Road, Luton LU2","83 George Street, Luton, LU1 2AT |",Midland Road
Connells,178500,Luton,+44 1582 879104,"Laporte Way, Luton LU4","83 George Street, Luton, LU1 2AT |",Laporte Way
Connells,177500,Luton,+44 1582 879104,"Farley Hill, Luton LU1","83 George Street, Luton, LU1 2AT |",Farley Hill
Connells,175000,Luton,+44 1582 879104,"Langley Terrace Industrial Park, Latimer Road, Luton LU1","83 George Street, Luton, LU1 2AT |",Latimer Road
Connells,300000,Wembley,+44 20 8166 7268,"Atlip Road, Wembley HA0","182 Station Road, Harrow, HA1 2RH |",Atlip Road
Connells,280000,Harrow,+44 20 8166 7268,"Kenton Road, Harrow HA3","182 Station Road, Harrow, HA1 2RH |",Kenton Road
Connells,280000,Harrow,+44 20 8166 7268,"Byron Road, Harrow-On-The-Hill, Harrow HA1","182 Station Road, Harrow, HA1 2RH |",Byron Road
Connells,275000,Harrow,+44 20 8166 7268,"Butler Avenue, Harrow HA1","182 Station Road, Harrow, HA1 2RH |",Butler Avenue
Connells,250000,Harrow,+44 20 8166 7268,"Churchill Place, Harrow HA1","182 Station Road, Harrow, HA1 2RH |",Churchill Place
Connells,225000,Harrow,+44 20 8166 7268,"Cardinal Way, Wealdstone, Harrow HA3","182 Station Road, Harrow, HA1 2RH |",Cardinal Way
Connells,215000,HARROW,+44 20 8166 7268,"Sherwood Road, South Harrow, Harrow HA2","182 Station Road, Harrow, HA1 2RH |",Sherwood Road
Connells,250000,Dunstable,+44 1582 879106,"Henley Close, Houghton Regis, Dunstable LU5","19 High St North, Dunstable, LU6 1HX |",Henley Close
Connells,240000,Dunstable,+44 1582 879106,"School Walk, Houghton Regis, Dunstable LU5","19 High St North, Dunstable, LU6 1HX |",School Walk
Connells,240000,Dunstable,+44 1582 879106,"Wolseley Drive, Dunstable LU6","19 High St North, Dunstable, LU6 1HX |",Wolseley Drive
Connells,240000,Dunstable,+44 1582 879106,"Cheyne Close, Dunstable LU6","19 High St North, Dunstable, LU6 1HX |",Cheyne Close
Connells,240000,Dunstable,+44 1582 879106,"Watling Gardens, Dunstable LU6","19 High St North, Dunstable, LU6 1HX |",Watling Gardens
Connells,235000,Dunstable,+44 1582 879106,"Oakwood Avenue, Dunstable LU5","19 High St North, Dunstable, LU6 1HX |",Oakwood Avenue
David Doyle Estate Agents,520000,Hemel Hempstead,+44 1442 493812,"Elstree Road, Hemel Hempstead HP2","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Elstree Road
David Doyle Estate Agents,500000,Hemel Hempstead,+44 1442 493812,"Heath Close, Hemel Hempstead HP1","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Heath Close
David Doyle Estate Agents,499950,Hemel Hempstead,+44 1442 493812,"Hyburn Close, Hemel Hempstead HP3","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Hyburn Close
David Doyle Estate Agents,499950,Hemel Hempstead,+44 1442 493812,"Nye Way, Bovingdon, Hemel Hempstead HP3","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Nye Way
David Doyle Estate Agents,499950,Hemel Hempstead,+44 1442 493812,"Lindlings, Hemel Hempstead HP1","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Lindlings
David Doyle Estate Agents,495000,Hemel Hempstead,+44 1442 493812,"Austins Place, Hemel Hempstead HP2","45 St. Johns Road, Hemel Hempstead, HP1 1QQ |",Austins Place
Anthony James Manser,925000,Isleworth,+44 20 3641 4053,"Woodlands Road, Isleworth, Middlesex TW7","22 St. Johns Road, Isleworth, TW7 6NW |",Woodlands Road Isleworth
Anthony James Manser,725000,Isleworth,+44 20 3641 4053,"Woodlands Road, Isleworth, Middlesex TW7","22 St. Johns Road, Isleworth, TW7 6NW |",Woodlands Road Isleworth
Anthony James Manser,699950,Isleworth,+44 20 3641 4053,"Downs View, Isleworth, Middlesex TW7","22 St. Johns Road, Isleworth, TW7 6NW |",Downs View Isleworth
Anthony James Manser,659950,Isleworth,+44 20 3641 4053,"Aylett Road, Isleworth, Middlesex TW7","22 St. Johns Road, Isleworth, TW7 6NW |",Aylett Road Isleworth
Anthony James Manser,659950,Isleworth,+44 20 3641 4053,"Newton Road, Isleworth, Middlesex TW7","22 St. Johns Road, Isleworth, TW7 6NW |",Newton Road Isleworth
Anthony James Manser,649995,,+44 20 3641 4053,"London Road, Isleworth TW7","22 St. Johns Road, Isleworth, TW7 6NW |",London Road Isleworth
Anthony James Manser,640000,Isleworth,+44 20 3641 4053,"Academy Place, Isleworth, Middlesex TW7","22 St. Johns Road, Isleworth, TW7 6NW |",Academy Place Isleworth
Anthony James Manser,619995,,+44 20 3641 4053,"London Road, Isleworth TW7","22 St. Johns Road, Isleworth, TW7 6NW |",Banks Place London Road
Anthony James Manser,599995,Isleworth,+44 20 3641 4053,"Banks Place, London Road, Isleworth TW7","22 St. Johns Road, Isleworth, TW7 6NW |",Banks Place London Road Isleworth
Andrew Pearce Estate Agents & Chartered Surveyors,1275000,Watford,+44 20 8166 1799,"Oxhey Road, Watford WD19","10 High Street, Pinner, HA5 5PW |",Oxhey Road
Andrew Pearce Estate Agents & Chartered Surveyors,0,Ruislip,+44 20 8166 1799,"North Drive, Ruislip HA4","10 High Street, Pinner, HA5 5PW |",North Drive
Andrew Pearce Estate Agents & Chartered Surveyors,1195000,Pinner,+44 20 8166 1799,"Cuckoo Hill Road, Pinner HA5","10 High Street, Pinner, HA5 5PW |",Cuckoo Hill Road
Andrew Pearce Estate Agents & Chartered Surveyors,1150000,Pinner,+44 20 8166 1799,"Moss Lane, Pinner HA5","10 High Street, Pinner, HA5 5PW |",Moss Lane
Andrew Pearce Estate Agents & Chartered Surveyors,899950,Pinner,+44 20 8166 1799,"Sylvia Avenue, Hatch End, Pinner HA5","10 High Street, Pinner, HA5 5PW |",Sylvia Avenue
Andrew Pearce Estate Agents & Chartered Surveyors,849950,Northwood,+44 20 8166 1799,"Waverley Gardens, Northwood HA6","10 High Street, Pinner, HA5 5PW |",Waverley Gardens
Andrew Pearce Estate Agents & Chartered Surveyors,800000,Harrow,+44 20 8166 1799,"Cambridge Road, North Harrow, Harrow HA2","10 High Street, Pinner, HA5 5PW |",Cambridge Road
Connells,0,Banbury,+44 1295 675033,"Bear Garden Road, Banbury OX16","33 Bridge Street, Banbury, OX16 5PN |",Bear Garden Road
Connells,460000,Banbury,+44 1295 675033,"Twyford Road, Twyford, Banbury OX17","33 Bridge Street, Banbury, OX16 5PN |",Twyford Road
Connells,0,Banbury,+44 1295 675033,"Bloxham Road, Banbury, Banbury OX16","33 Bridge Street, Banbury, OX16 5PN |",Bloxham Road
Connells,425000,Banbury,+44 1295 675033,"Tadmarton Road, Bloxham, Banbury OX15","33 Bridge Street, Banbury, OX16 5PN |",Tadmarton Road
Connells,415000,Banbury,+44 1295 675033,"Church View, Banbury OX16","33 Bridge Street, Banbury, OX16 5PN |",Church View
Connells,400000,Banbury,+44 1295 675033,"Delapre Drive, Banbury OX16","33 Bridge Street, Banbury, OX16 5PN |",Delapre Drive
Connells,380000,Banbury,+44 1295 675033,"Dunnock Road, Bodicote, Banbury OX15","33 Bridge Street, Banbury, OX16 5PN |",Dunnock Road
Connells,380000,Banbury,+44 1295 675033,"Swift Drive, Bodicote, Banbury OX15","33 Bridge Street, Banbury, OX16 5PN |",Swift Drive
Connells,169995,Luton,+44 1582 879104,"John Street, Luton LU1","83 George Street, Luton, LU1 2AT |",John Street
Connells,160000,Luton,+44 1582 879104,"The Old Bakery, Cowper Street, Luton LU1","83 George Street, Luton, LU1 2AT |",Cowper Street
Connells,150000,Luton,+44 1582 879104,"Old Bedford Road, Luton LU2","83 George Street, Luton, LU1 2AT |",Old Bedford Road
Connells,150000,Luton,+44 1582 879104,"Hastings Street, Luton LU1","83 George Street, Luton, LU1 2AT |",Hastings Street
